,id,price,levy,manufacturer,model,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,car_age
13432,45768651,4234.0,779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,26918.0,4.0,Automatic,Front,4,Left wheel,White,12.0,11.0
13434,45808954,13987.0,531.0,CHEVROLET,Aveo,Hatchback,Yes,Petrol,1.6,111937.0,4.0,Automatic,Front,4,Left wheel,White,4.0,12.0
13435,45784140,19130.0,585.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,109200.0,4.0,Automatic,Front,4,Left wheel,Grey,10.0,11.0
13438,45776557,22894.0,441.0,KIA,Optima,Hatchback,No,Hybrid,2.4,89248.0,4.0,Automatic,Front,4,Left wheel,Black,8.0,9.0
13439,45808700,2666.0,1399.0,HONDA,Accord,Sedan,Yes,Petrol,3.5,241786.0,6.0,Automatic,Front,4,Left wheel,White,12.0,14.0
13440,45638806,46728.0,1327.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,51200.0,4.0,Automatic,4x4,4,Left wheel,Black,12.0,6.0
13441,45816383,17876.0,1598.0,BMW,528,Sedan,Yes,Petrol,3.0,220000.0,6.0,Variator,Rear,4,Left wheel,Silver,12.0,16.0
13443,45802262,25264.0,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,198916.0,4.0,Automatic,Front,4,Left wheel,Yellow,4.0,10.0
13446,45437430,30420.0,1053.0,TOYOTA,Highlander,Jeep,Yes,Petrol,3.5,95000.0,6.0,Automatic,4x4,4,Left wheel,Brown,12.0,10.0
13448,45045826,47000.0,394.0,TOYOTA,Avalon,Sedan,Yes,Hybrid,2.5,73602.0,4.0,Tiptronic,Front,4,Left wheel,Silver,10.0,10.0
13451,45793318,14900.0,707.0,SUBARU,Impreza,Hatchback,No,Petrol,2.0,128000.0,4.0,Tiptronic,4x4,4,Left wheel,Silver,7.0,13.0
13452,45755072,5331.0,934.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,245792.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,9.0
13453,45420162,13900.0,640.0,VOLKSWAGEN,Jetta,Sedan,No,Petrol,2.0,95000.0,4.0,Tiptronic,Front,4,Left wheel,Black,8.0,11.0
13455,45785219,26971.0,917.0,MITSUBISHI,Outlander,Jeep,No,Petrol,3.0,126000.0,6.0,Automatic,4x4,4,Left wheel,Orange,8.0,11.0
13458,45755572,3293.0,1277.0,KIA,Sorento,Jeep,Yes,Petrol,2.4,57618.0,4.0,Automatic,Front,4,Left wheel,Purple,12.0,6.0
13459,45731438,36899.0,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,86227.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,10.0
13461,45810539,21768.0,642.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,2.0,86342.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,12.0
13462,45730258,35043.0,640.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,92728.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,11.0
13463,44815924,10349.0,1268.0,TOYOTA,Aqua,Hatchback,Yes,Hybrid,1.5,180000.0,4.0,Variator,Front,4,Right-hand drive,Silver,4.0,12.0
13464,45808589,14426.0,1077.0,SUBARU,Crosstrek,Sedan,Yes,Petrol,2.0,1275.0,4.0,Automatic,4x4,4,Left wheel,Silver,12.0,5.0
13470,45803024,32744.0,765.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,174899.0,4.0,Automatic,Front,4,Left wheel,White,4.0,9.0
13474,45506750,15367.0,761.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,241000.0,4.0,Automatic,Front,4,Left wheel,White,4.0,14.0
13475,45524800,29793.0,1077.0,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,4330.0,4.0,Automatic,Front,4,Left wheel,White,12.0,5.0
13476,45816528,4547.0,753.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,259934.0,4.0,Automatic,Front,4,Left wheel,Red,12.0,12.0
13477,45792165,16778.0,638.0,KIA,Optima,Sedan,Yes,Petrol,2.0,40228.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,10.0
13478,45789964,6899.0,1282.0,KIA,Sportage,Jeep,Yes,Diesel,2.0,79776.0,4.0,Automatic,Front,4,Left wheel,White,4.0,17.0
13481,45776425,22260.0,781.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,70000.0,4.0,Tiptronic,Front,5,Left wheel,White,12.0,12.0
13484,45792058,1019.0,919.0,CHEVROLET,Equinox,Jeep,Yes,Petrol,3.0,343283.0,6.0,Automatic,4x4,4,Left wheel,Brown,12.0,12.0
13486,45815508,12544.0,1273.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,92035.0,6.0,Automatic,4x4,4,Left wheel,Black,12.0,9.0
13487,44644460,13485.0,919.0,CHEVROLET,Captiva,Jeep,Yes,Petrol,3.0,155000.0,10.0,Tiptronic,4x4,4,Left wheel,Silver,10.0,12.0
13489,45730853,43868.0,730.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,68961.0,4.0,Automatic,Front,4,Left wheel,White,4.0,8.0
13490,45642345,3763.0,779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,124912.0,4.0,Automatic,Front,4,Left wheel,White,12.0,11.0
13493,45730344,35610.0,831.0,SSANGYONG,Actyon,Jeep,Yes,Petrol,1.6,71402.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,7.0
13495,45797860,18798.0,583.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,158000.0,4.0,Automatic,Front,4,Left wheel,White,4.0,13.0
13496,45154853,7500.0,1032.0,NISSAN,March,Hatchback,No,Petrol,1.2,66000.0,3.0,Automatic,Front,4,Right-hand drive,Silver,2.0,12.0
13497,45808537,1411.0,862.0,NISSAN,Rogue,Jeep,Yes,Petrol,2.5,135467.0,4.0,Automatic,4x4,4,Left wheel,White,12.0,13.0
13501,45769817,2038.0,353.0,TOYOTA,Prius,Jeep,Yes,Hybrid,1.8,104795.0,4.0,Automatic,Front,4,Left wheel,White,12.0,9.0
13502,45709400,9500.0,1266.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,96000.0,4.0,Automatic,Front,4,Right-hand drive,White,2.0,10.0
13504,45026860,15524.0,382.0,KIA,Optima HYBRID,Sedan,No,Hybrid,2.4,269513.0,4.0,Automatic,Front,4,Left wheel,Grey,8.0,10.0
13505,45812283,14740.0,271.0,TOYOTA,Prius C hybrid,Hatchback,No,Hybrid,1.5,152000.0,4.0,Variator,Front,4,Left wheel,Silver,8.0,10.0
13507,45767429,9252.0,919.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.0,171221.0,6.0,Automatic,Rear,4,Left wheel,Black,12.0,12.0
13509,45729857,27065.0,629.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,103825.0,4.0,Automatic,Front,4,Left wheel,White,4.0,9.0
13510,45814469,11604.0,642.0,FORD,C-MAX SE,Hatchback,Yes,Hybrid,2.0,11593.0,4.0,Automatic,Front,4,Left wheel,Silver,12.0,12.0
13511,45792353,12544.0,862.0,NISSAN,Rogue,Jeep,Yes,Petrol,2.5,57000.0,4.0,Automatic,Front,4,Left wheel,White,8.0,13.0
13512,45786743,12544.0,928.0,OPEL,Astra,Universal,No,Petrol,1.4,150000.0,4.0,Manual,Front,4,Left wheel,Silver,7.0,17.0
13516,45789946,15367.0,911.0,KIA,Sorento,Jeep,Yes,Diesel,2.2,77400.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,14.0
13517,45653162,8311.0,502.0,HONDA,Civic,Jeep,Yes,Hybrid,1.5,144872.0,4.0,Automatic,Front,4,Left wheel,White,0.0,11.0
13518,45805949,18817.0,585.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,199373.0,4.0,Automatic,Front,4,Left wheel,Silver,8.0,11.0
13519,45797288,34074.0,639.0,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,65840.0,4.0,Automatic,Front,4,Left wheel,White,4.0,10.0
13522,45775768,21796.0,1249.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,48000.0,4.0,Tiptronic,Front,4,Left wheel,Black,8.0,7.0
13524,45728377,22649.0,707.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,131114.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,13.0
13526,45810103,38251.0,1091.0,CHEVROLET,Impala,Sedan,Yes,Petrol,2.5,129459.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,8.0
13527,45798231,33575.0,880.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,65734.0,4.0,Automatic,Front,4,Left wheel,Blue,4.0,6.0
13530,45491004,17876.0,891.0,HYUNDAI,Elantra,Sedan,No,Petrol,2.0,54590.0,4.0,Manual,Front,4,Left wheel,Black,10.0,8.0
13534,45755510,4077.0,1286.0,AUDI,Q5,Jeep,Yes,Petrol,3.2,282643.0,6.0,Automatic,4x4,4,Left wheel,Blue,12.0,14.0
13535,45777439,10349.0,530.0,FORD,Fusion,Sedan,Yes,Petrol,1.6,117000.0,4.0,Tiptronic,Front,4,Left wheel,Grey,12.0,11.0
13536,45426755,18189.0,777.0,FORD,Fusion,Sedan,No,Petrol,2.5,133000.0,4.0,Tiptronic,Front,4,Left wheel,Green,12.0,10.0
13537,45808934,12432.0,583.0,DAEWOO,Lacetti,Sedan,Yes,Petrol,1.6,160622.0,4.0,Automatic,Front,4,Left wheel,White,4.0,13.0
13538,45798000,15132.0,687.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,103149.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,14.0
13539,45767375,4861.0,1058.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,128202.0,6.0,Automatic,Rear,4,Left wheel,Black,12.0,12.0
13542,45816605,13485.0,1288.0,CHEVROLET,Captiva,Pickup,Yes,Diesel,2.0,120000.0,4.0,Automatic,Front,4,Left wheel,White,8.0,17.0
13543,45804926,43714.0,930.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,38945.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,6.0
13546,45802284,44517.0,1091.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,124708.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,8.0
13548,45765343,11447.0,308.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,132563.0,4.0,Automatic,Front,4,Left wheel,Red,0.0,10.0
13551,45816601,17876.0,878.0,TOYOTA,Prius,Hatchback,Yes,Petrol,1.8,211200.0,4.0,Variator,Front,4,Left wheel,Silver,0.0,15.0
13552,45810453,23304.0,730.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,1.6,122198.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,8.0
13553,45803329,15367.0,765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,283895.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,9.0
13554,45643261,23000.0,308.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,68000.0,4.0,Automatic,Front,4,Left wheel,White,12.0,10.0
13556,45782836,13172.0,585.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,80000.0,4.0,Tiptronic,Front,4,Left wheel,Grey,12.0,11.0
13558,45796765,17346.0,781.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,230000.0,4.0,Automatic,Front,4,Left wheel,Yellow,4.0,12.0
13559,45115390,17249.0,751.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,115000.0,4.0,Automatic,Front,4,Left wheel,Carnelian red,8.0,11.0
13561,45810392,19080.0,528.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,1.6,161296.0,4.0,Automatic,Front,4,Left wheel,White,4.0,10.0
13563,45770916,2038.0,353.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,104795.0,4.0,Automatic,Front,4,Left wheel,White,12.0,9.0
13565,45731448,23436.0,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,173490.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,10.0
13567,45813465,14269.0,765.0,BMW,X4,Jeep,Yes,Petrol,2.0,96360.0,4.0,Automatic,4x4,4,Left wheel,White,12.0,9.0
13568,45801425,13589.0,531.0,HYUNDAI,Accent,Sedan,Yes,Diesel,1.6,114500.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,12.0
13569,45725439,20005.0,836.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,2.0,121899.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,14.0
13572,45723630,18503.0,501.0,MINI,Cooper F-56,Coupe,Yes,Petrol,1.5,86234.0,3.0,Manual,Front,2,Left wheel,Black,10.0,10.0
13576,45744760,3763.0,790.0,DAEWOO,Gentra,Sedan,Yes,Petrol,1.6,91930.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,15.0
13577,45813729,12074.0,1018.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.0,246600.0,6.0,Automatic,4x4,4,Left wheel,Grey,0.0,13.0
13579,44095225,17249.0,1024.0,FORD,Escape,Jeep,Yes,Hybrid,2.5,131000.0,4.0,Automatic,Front,4,Left wheel,Grey,10.0,14.0
13581,45727624,28830.0,639.0,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,72030.0,4.0,Automatic,Front,4,Left wheel,Blue,4.0,10.0
13583,45791661,11917.0,574.0,HONDA,Insight,Sedan,No,Petrol,1.3,171200.0,4.0,Tiptronic,Front,4,Left wheel,Red,0.0,14.0
13586,45636965,2587.0,382.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,88795.0,4.0,Automatic,Front,4,Left wheel,Black,0.0,9.0
13588,45523527,5488.0,1077.0,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,78424.0,4.0,Automatic,Front,4,Left wheel,Red,12.0,5.0
13589,45650070,9722.0,609.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,127515.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,6.0
13590,45656896,3293.0,761.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,159382.0,4.0,Automatic,Front,4,Left wheel,White,12.0,14.0
13591,45758414,23521.0,934.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,58285.0,4.0,Automatic,4x4,4,Left wheel,Blue,0.0,9.0
13592,45793834,12858.0,475.0,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,122488.0,4.0,Tiptronic,Front,4,Left wheel,Golden,16.0,12.0
13593,45770212,1019.0,831.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,25635.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,7.0
13596,45793027,6272.0,789.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.6,49232.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,15.0
13598,45799856,28225.0,640.0,BMW,X1,Jeep,Yes,Petrol,2.0,108000.0,12.0,Tiptronic,Front,4,Left wheel,Black,12.0,11.0
13599,44673696,16308.0,586.0,TOYOTA,Corolla LE,Sedan,No,Petrol,1.8,124000.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,12.0
13600,45661014,22266.0,1058.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.5,193267.0,6.0,Automatic,4x4,4,Left wheel,Grey,12.0,12.0
13601,45765026,2430.0,1598.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.0,175614.0,6.0,Automatic,Rear,4,Left wheel,Black,12.0,16.0
13602,45815395,4234.0,353.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,123778.0,4.0,Automatic,Front,4,Left wheel,Grey,12.0,9.0
13604,45802487,17634.0,531.0,HYUNDAI,I30,Hatchback,Yes,Diesel,1.6,183380.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,12.0
13605,45798196,11992.0,1047.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,150863.0,4.0,Automatic,Front,4,Left wheel,White,4.0,17.0
13607,45731306,3920.0,843.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,337600.0,4.0,Automatic,Front,4,Left wheel,Blue,12.0,16.0
13609,45172501,10976.0,753.0,DODGE,Avenger,Sedan,No,Petrol,2.4,110000.0,4.0,Tiptronic,Front,4,Left wheel,Blue,8.0,12.0
13611,45732723,13799.0,765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,30258.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,9.0
13614,45787220,20071.0,781.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,94000.0,4.0,Tiptronic,Front,4,Left wheel,White,10.0,12.0
13616,45732606,30583.0,639.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,212762.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,10.0
13617,45808508,9095.0,779.0,SUBARU,Forester,Jeep,Yes,Petrol,2.5,173000.0,4.0,Variator,4x4,4,Left wheel,Blue,6.0,11.0
13620,45732136,44247.0,765.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,153958.0,4.0,Automatic,Front,4,Left wheel,White,4.0,9.0
13622,45803432,15681.0,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,248705.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,8.0
13623,45789956,29793.0,637.0,KIA,Sorento,Jeep,Yes,Diesel,2.0,43340.0,4.0,Automatic,Front,4,Left wheel,White,4.0,10.0
13624,45797957,16894.0,687.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,71202.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,14.0
13625,45776281,14426.0,831.0,FORD,Escape,Jeep,Yes,Petrol,2.4,128000.0,4.0,Automatic,4x4,4,Left wheel,Silver,8.0,13.0
13626,45787207,16935.0,502.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,91400.0,4.0,Tiptronic,Front,4,Left wheel,Silver,12.0,11.0
13629,45802465,25205.0,915.0,HYUNDAI,Grandeur,Sedan,Yes,Petrol,3.0,253966.0,4.0,Automatic,Front,4,Left wheel,White,4.0,10.0
13630,45804652,15681.0,749.0,KIA,Optima,Sedan,Yes,Petrol,2.4,98579.0,4.0,Automatic,Front,4,Left wheel,Grey,0.0,10.0
13631,45808636,2038.0,697.0,HONDA,Civic,Sedan,Yes,Petrol,1.8,80542.0,4.0,Automatic,Front,4,Left wheel,Grey,12.0,9.0
13632,45793219,15677.0,729.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,1.6,30374.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,8.0
13633,45803625,22423.0,781.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,75437.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,12.0
13634,45803840,32954.0,765.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,103589.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,9.0
13638,45797663,18654.0,862.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,69624.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,13.0
13639,45803285,10976.0,765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,311337.0,4.0,Automatic,Front,4,Left wheel,White,4.0,9.0
13640,45809669,16766.0,642.0,CHEVROLET,Cruze,Sedan,Yes,Diesel,2.0,90815.0,4.0,Automatic,Front,4,Left wheel,White,4.0,12.0
13641,45805579,14113.0,781.0,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,2.5,120000.0,5.0,Tiptronic,Front,4,Left wheel,White,0.0,12.0
13642,45772518,1254.0,639.0,AUDI,A4,Sedan,Yes,Petrol,2.0,42395.0,4.0,Automatic,4x4,4,Left wheel,Grey,0.0,10.0
13644,45764514,26030.0,382.0,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.5,52062.0,4.0,Automatic,Front,4,Left wheel,Blue,0.0,7.0
13645,45648542,10663.0,690.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.5,109344.0,6.0,Automatic,4x4,4,Left wheel,White,12.0,8.0
13647,45786199,25716.0,650.0,BUICK,Encore,Jeep,No,Petrol,1.4,10295.0,4.0,Tiptronic,Front,4,Left wheel,Silver,8.0,8.0
13648,45802832,27889.0,707.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,151594.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,13.0
13649,45778170,12544.0,792.0,OPEL,Astra,Hatchback,No,Petrol,1.4,155485.0,6.0,Manual,Front,4,Left wheel,White,6.0,16.0
13650,45653857,7213.0,919.0,BMW,X5,Jeep,Yes,Diesel,3.0,274098.0,6.0,Automatic,4x4,4,Left wheel,White,0.0,12.0
13654,45802222,42218.0,1091.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,96334.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,8.0
13658,45730630,9063.0,1273.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.7,77016.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,15.0
13659,45813283,22266.0,1273.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,54822.0,6.0,Automatic,4x4,4,Left wheel,Black,12.0,9.0
13660,45731450,25264.0,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,198916.0,4.0,Automatic,Front,4,Left wheel,Yellow,4.0,10.0
13665,45755690,1725.0,353.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,94949.0,4.0,Automatic,Front,4,Left wheel,White,0.0,9.0
13666,45725476,16894.0,707.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,2.0,146610.0,4.0,Automatic,Front,4,Left wheel,White,4.0,13.0
13667,45809343,25763.0,833.0,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.2,78356.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,9.0
13668,45793346,8778.0,362.0,CHEVROLET,Spark,Sedan,Yes,Petrol,1.0,34855.0,4.0,Automatic,Front,4,Left wheel,White,4.0,10.0
13671,45730085,25889.0,528.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,84640.0,4.0,Automatic,Front,4,Left wheel,White,4.0,10.0
13674,45808938,8097.0,583.0,DAEWOO,Lacetti,Sedan,Yes,Petrol,1.6,239917.0,4.0,Automatic,Front,4,Left wheel,White,4.0,13.0
13675,45797041,41048.0,640.0,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,95605.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,11.0
13677,45647996,16308.0,891.0,AUDI,Q3,Sedan,Yes,Petrol,2.0,1717.0,4.0,Automatic,4x4,4,Left wheel,Black,0.0,8.0
13678,45802291,45436.0,1327.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,45535.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,6.0
13679,45788327,13485.0,645.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,148552.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,13.0
13681,45802789,44247.0,765.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,147542.0,4.0,Automatic,Front,4,Left wheel,Blue,4.0,9.0
13685,45769611,5802.0,1055.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,107800.0,6.0,Automatic,Rear,4,Left wheel,Grey,12.0,11.0
13686,45753017,6272.0,586.0,TOYOTA,Prius,Sedan,No,Plug-in Hybrid,1.8,164688.0,4.0,Variator,Front,4,Left wheel,White,12.0,12.0
13687,45809163,39499.0,640.0,FORD,Taurus,Sedan,Yes,Petrol,2.0,72407.0,4.0,Automatic,Front,4,Left wheel,White,4.0,11.0
13689,45796956,15612.0,862.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,259306.0,4.0,Automatic,Front,4,Left wheel,Yellow,4.0,13.0
13690,44803786,10036.0,475.0,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,148000.0,4.0,Tiptronic,Front,4,Left wheel,Grey,10.0,12.0
13691,45803483,11290.0,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,239291.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,8.0
13692,45802481,13877.0,687.0,HYUNDAI,I30,Hatchback,Yes,Petrol,1.6,103000.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,14.0
13693,44174594,16935.0,781.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,112501.0,4.0,Automatic,Front,4,Left wheel,Sky blue,8.0,12.0
13695,45802722,29777.0,642.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,206608.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,12.0
13696,45640568,2822.0,382.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,100747.0,4.0,Automatic,Front,4,Left wheel,Green,0.0,9.0
13697,45727356,23138.0,640.0,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,77917.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,11.0
13698,45812721,1411.0,645.0,TOYOTA,Corolla,Sedan,Yes,Petrol,1.8,190789.0,4.0,Automatic,Front,4,Left wheel,Pink,12.0,13.0
13702,45690311,13172.0,1662.0,NISSAN,Serena,Minivan,No,Hybrid,2.0,121000.0,4.0,Automatic,Front,4,Right-hand drive,Silver,6.0,12.0
13703,45808734,9722.0,891.0,BMW,328,Sedan,Yes,Petrol,2.0,70195.0,4.0,Automatic,Rear,4,Left wheel,White,12.0,8.0
13704,45736608,10349.0,697.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,110000.0,4.0,Tiptronic,Front,4,Left wheel,Silver,8.0,9.0
13705,45769432,12388.0,1399.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,189530.0,6.0,Automatic,4x4,4,Left wheel,Black,12.0,14.0
13707,45802266,27093.0,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,189167.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,10.0
13708,43159373,18033.0,738.0,CHEVROLET,Cruze LT,Sedan,No,Petrol,1.4,49439.0,4.0,Automatic,Front,4,Left wheel,Grey,6.0,7.0
13709,45809243,13476.0,609.0,HONDA,FIT,Hatchback,Yes,Petrol,1.3,4422.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,8.0
13710,45797195,32274.0,810.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,86391.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,8.0
13711,45759204,8947.0,640.0,KIA,Optima,Sedan,Yes,Petrol,2.0,47232.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,11.0
13713,45806671,2509.0,697.0,TOYOTA,Corolla,Sedan,Yes,Petrol,1.8,127680.0,4.0,Automatic,Front,4,Left wheel,Grey,12.0,9.0
13714,45770646,28225.0,1327.0,TOYOTA,Camry,Sedan,No,Petrol,2.5,142000.0,4.0,Tiptronic,Front,4,Left wheel,White,12.0,6.0
13716,45732358,35579.0,639.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,175126.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,10.0
13717,45810466,15125.0,642.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,2.0,156834.0,4.0,Automatic,Front,4,Left wheel,Golden,4.0,12.0
13720,45792273,11917.0,640.0,KIA,Optima,Sedan,Yes,Petrol,2.0,53217.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,11.0
